,1,2,3,4,5,6,7,8,9,10
14,287.12515943579723,389.5763743984354,343.34211152785474,910.1416068890597,11.632546261438918,509.7628299705657,998.8316231777286,703.3533622659285,921.9268189178716,331.4209354793312
15,986.0079364119248,841.2618331401089,202.43937256897135,851.2679543655096,547.2056310716863,62.66733429068064,909.2990523747903,260.92896354401887,875.2645149511388,498.94717558678974
16,324.60682445335004,888.8246267166402,422.83275035430086,375.69929995447797,675.9593510735319,922.0025124707915,523.8667403829709,786.7726994705138,279.20276340367866,665.0423360263082
17,460.1729347761215,473.0915846937249,488.47679038277647,366.2158161537634,129.6630535567242,457.1329459126244,671.0905241228548,34.118835199023465,16.46457569745712,219.1234220553045
18,276.68289098979307,753.8975301908021,937.8976664620923,274.5059681917273,1.137172403408163,8.342702921413494,39.61873276670258,125.88679739199767,97.64656888728433,683.2981681630567
19,56.89934783505499,137.34304454928574,64.0731686069173,393.8622457405671,406.37519036019404,332.6062050939204,741.6861518311819,241.5958460132334,297.3237931994441,806.2190284713869
20,787.3453882332832,403.78229345859165,681.8488571553343,49.32673674860227,88.77784664185067,131.0036866961082,500.8122363430208,8.283765127155451,604.2526513377348,157.61527035508317
21,937.067469569552,513.0362409697947,788.7278693880515,747.5747535830178,17.134174868066594,263.9644919626646,784.1715150964233,8.554832589322325,782.6578771065302,4.6451606776724
22,564.0003249790963,966.4989536924923,137.33019740388912,957.7753848182833,492.1753468756868,77.48330885180792,553.1019046396183,998.739905218027,801.1460393788086,4.648022042319622
23,32.87331151830999,794.3771171582079,317.0635836072567,390.66028555823726,784.9185027605315,507.8831697752831,595.931241437477,880.2456709988832,965.5161847051601,895.1042170908349
24,46.666197436098486,163.16504410963296,916.5753599904612,729.6759018706274,778.9220257592668,40.97784799142042,131.88735359890362,33.52511813982238,526.6095026460135,849.8433273533233
25,950.5682743151232,852.7753668314845,530.8893323932798,32.05014746108702,810.1095253943773,389.3009194772132,13.068155788838576,522.7303684384755,732.4446531814929,6.421754236440869
26,186.67467324746403,171.77732975125969,504.85031988465965,239.75208030609164,180.87778938654793,998.2729118077596,553.4611617925101,10.273868585429335,357.2912366109143,6.425487743168423
27,230.45714793333292,637.1700354482075,551.0363640705832,334.09405279414614,926.997323637442,812.1439193975326,982.7067356799453,108.0833904589798,392.8279062226653,992.4305062603646
28,954.4239709378846,729.1984990059149,11.43175288495668,385.6546590300368,831.48088423835,22.787433724445584,445.1102272497361,908.4003787502847,68.6973208613966,7.701282094697004
29,86.3730189387035,504.09595529473074,599.2791304264878,767.7994433439392,987.7781420995932,334.61566897243733,348.60301258059087,127.99036353427613,104.41599916206548,41.30209706690195
30,985.4934757941767,698.401991704578,954.5702634512986,509.3302230638618,393.74623333472084,596.3373074976746,123.66272941984704,272.9949785220572,198.0356206494389,126.36675504570425
31,10.971185733766221,808.9648733474284,867.8893532645858,83.86454655583805,585.7467454982257,482.38634046394435,668.4908252087258,13.549722298473997,833.0317737367311,914.905652592014
32,304.50095401659246,782.8483784537854,585.2433781542292,995.4787622857559,19.695732304260027,623.2763705880832,418.73779792447107,235.90239592829025,475.3274970934733,524.2884693639104
33,985.5059865437279,992.3867464025445,970.9865058149524,174.32050442341372,810.5236617272122,35.45169431221166,154.54727666414124,954.9776630869894,580.2771499817084,122.0335046553222
34,230.36153148109324,628.339865979161,311.0556520969493,12.902011040248105,815.1225518086487,984.1976845968442,264.8745289494195,682.9791945145824,11.564678170209675,8.828358462748875
35,868.2593317601674,504.17707598905025,838.6008578377362,560.991945521108,4.396089147253662,361.3333681338751,662.1533162646767,183.0388250918235,588.1943550933383,8.830560757299267
36,617.4376893002433,825.8098938623908,678.2828872048184,940.1844406923541,8.043734826360918,218.70415658077405,714.7963898156613,575.7802852482776,457.0101023669086,674.7949031469363
37,471.05371414653735,22.139860523857067,131.812078384383,564.5115527243631,302.1534055294502,511.59131861122756,541.2869349013079,823.6771472040281,71.03346068628218,307.4345368163955
38,494.5654817248448,794.4235569897775,504.8324313768041,718.229273070555,982.7085470989832,373.32135351246296,222.31943556935468,829.1384576578121,540.4361733447197,454.1267296392839
39,937.005361516425,561.3133844047701,252.64581910198507,5.682950190803609,507.45170103108006,747.0970658574528,18.325844937828627,759.1670251152887,237.02116690909364,669.6218685303145
40,986.3129388503631,761.2335828048394,717.2097383606427,330.10029384948484,938.5316120677883,534.348117361847,18.36534271532575,161.96716995503544,13.143692999854338,316.04945017124237
41,840.0487447925816,847.0873811246555,857.9462157868994,866.0367218513417,397.9472314473992,283.3151372689678,259.65997797612795,605.6532830646235,12.717067862103804,436.91384422975017
42,785.1865061808776,162.95432599025693,690.1332548656907,654.6516845963546,307.5448664859568,969.3078597653284,654.1204928372566,102.15209893454187,907.5048738982963,43.04893632865696
43,687.3364784883481,725.7011744272252,2.4210701536694614,106.0737192658683,689.6358176046452,701.4568278520711,820.4868951387654,317.8228061791566,722.8354666028014,629.9221456874143
44,729.4686640908752,86.8553778874912,317.5289016629979,717.993449622383,995.2158132420969,278.94940707636164,243.20573925467045,182.4599518436198,236.02328204325374,94.34358422279016
45,577.6475595654643,526.6810419478485,23.055492910522872,528.4013399180102,389.08152114001524,941.6864201262357,961.2093256612449,877.3666094406004,3.0373933648240445,11.823737461911898
46,942.8995381469691,962.7654249723234,977.9008013742492,379.26610097318894,547.7688712927566,281.8369709136059,854.7925130107923,18.44450130949038,105.48689525417012,490.56540094621454
47,291.282292371284,892.9186090861131,381.43665927967226,88.38000582414358,922.1930625388927,588.3765873511787,267.9805753796302,715.0879445949927,924.5457996636839,317.442373975653
48,961.0405768940923,344.75239804518395,937.8916712117294,860.4853658383703,944.4669208738961,942.3785072691181,106.43717375018537,86.21389551581143,799.68089515364,853.6294840526044
49,678.3439640881483,30.152969848765792,205.8810047723652,995.4675970223876,912.9941140269364,43.38051450074846,25.917163429198254,755.7959561690685,218.1683287974938,949.2028873225876
50,350.6356446540632,436.1912678892771,916.4459385950656,957.7790930696798,3.4301488372888684,264.36488962635036,25.920219400487166,120.54637587128765,14.850408411191452,711.5220950193984
51,871.8285629227482,985.411074568044,608.6542876848679,184.61042241557888,163.81495406685127,249.1455640251375,670.2203138259845,816.5127497217915,161.9483796724706,947.6488249074642
52,896.42953857439,975.765828164031,262.0341648038407,26.828574406298852,36.62021331701904,686.3064336288082,38.57866147998652,783.9196555089103,6.761768283533719,957.2029937371215
53,114.55890469046182,411.30423632107,669.9480178129926,589.5586431320836,575.0878889946622,260.2233941927469,961.4694244010955,110.27932993350505,779.9935559864155,597.2010290323949
54,194.95519105555286,336.6928760477593,282.25065032832396,58.788924004949536,205.43415090923048,24.941379480893477,101.02412894148965,869.6472555170243,358.2306778938371,975.0523214876955
55,683.8498051505132,185.42735921893626,55.5050918267026,148.43369309214995,97.6814495938269,24.94175070428217,614.2597088806739,542.1964695683927,248.1866505870413,68.9988255118243
56,615.2900297862835,983.5707488815973,997.9380058009466,844.9939215150448,361.48956361982255,271.99439060792406,510.1502339495014,184.89735066143683,946.8740448873533,36.8699963473297
57,968.7293146686728,943.4291041864764,674.4250072444025,62.537830942385625,879.7871274807956,984.1848645928955,64.53589293451932,53.115022351862706,463.18598094322033,353.7617011874795
58,165.79478672314914,795.3448694561009,53.11108128775507,110.87496814362902,428.3453546288746,613.7425262692976,522.3426617834598,22.564873556090603,356.84627607968696,271.18350023584384
59,435.1793297351278,34.92167682771456,527.159521931035,387.2769391638196,28.02569701220689,942.3976864453143,213.7152809079725,68.32115187119983,938.3333960825922,902.914585894667
60,709.7444241628256,668.0550447621468,997.9395208707409,832.0527722085048,743.646673364188,249.17089296741344,142.6414194188508,418.8101598243545,125.46906087827708,141.16914783546048
61,484.41700801273936,416.8915229949227,461.5410097450089,999.0294812172941,443.12864049633174,172.8952355495491,319.9828036477309,46.577719375004676,17.87354872081992,286.9266207012381
62,807.9063514926427,27.995365519804665,52.98533860889339,953.111939313546,2.64026426707143,437.84862501813336,32.15593656453808,168.85642387095217,594.4261033672136,981.2260878112096
63,299.6414703620343,711.6463004816492,640.5538832014217,890.0516225332381,30.417964512224444,34.72213658249562,665.5566783860196,16.658154328576803,741.6615944948982,77.10164143842198
64,626.8679656852062,842.9445680520224,668.7496986874595,277.7320988743764,190.7484263995133,23.021341361694574,605.9154779944367,295.86683125424736,503.29599011501085,7.809900874537824
65,974.1441878314729,985.412311846612,793.6921041687665,584.3960226304541,793.7981647209639,30.064599133146963,365.37367883389993,836.3966070462388,964.7948689856187,547.6801344242173
66,216.8693244151732,3.1410717473339247,950.3666718535857,426.70110426700836,439.7982878879547,838.1798396989582,750.6164048355531,745.6139614870743,67.35799041493232,345.8114306507517
67,531.1837065266141,995.6192365048013,603.919189034885,990.38848558625,205.83538324425217,22.996200707053532,941.8940401443015,240.28312023080775,218.25283965113363,204.8285055293198
68,592.7985574590368,966.4233428192972,149.79538457870322,705.4199507002206,93.2158788602675,85.19566600304674,145.27074212744446,336.6643801527654,19.24657865134838,449.8908646580093
69,615.4069245451801,132.1952221016348,971.0115317809922,881.2322302412243,925.1282988035078,174.68558005468643,168.67253851176486,237.12113576011143,33.96911769820949,71.92624644577182
70,820.6515936731433,609.4109457417469,922.3131314264247,435.3092730736073,303.7158300398777,931.3216635451266,662.1996231020877,29.745468829832742,646.8804664138553,928.9058868574868
71,97.43535073141604,6.638199420654566,999.3916311681867,62.84979383003875,769.4035219264197,827.6370928870481,883.4279796854631,555.1633374154588,918.0628116251611,443.586982441779
72,677.335918129574,463.88879663109054,699.3624638185626,62.850665334476034,718.8749135478482,219.19129141636168,559.4993174331104,452.03284897260716,100.21284840143949,165.85676998806605
73,560.0869334131123,545.5784283842299,526.1509784263787,62.647385045403155,146.74346277342,230.13915138083527,899.2571782519623,282.96977193465375,569.6079384029144,598.154693084823
74,245.99856122388087,148.92966325422802,898.4646837663888,68.81867297296628,84.66314129951047,76.99847613757764,537.0322592560967,487.8459409016258,984.0753436006736,20.198728757397255
75,491.84456986186854,207.78685989543885,993.4007917202389,963.8592874512437,995.500876772764,461.14246837820434,471.45987767949964,595.1022333247581,561.9030748944683,539.6282200965078
76,241.8215551891354,549.4810989148293,983.1640567649189,690.2771750900267,687.8738412532115,88.6635161861617,463.50889896594765,19.195019278625196,677.6867743317769,632.3353457628209
77,115.66664396122158,619.8439177880442,978.5760888754052,425.14042367078457,446.7506439974909,19.24921149595228,801.2788216243744,26.620938997808373,722.8572894641284,186.61244653368746
78,828.2391794965149,895.2861413002934,983.234031405417,162.82517720303167,283.6333059822412,891.4332809434095,880.8899858006307,687.5641188284399,441.3779811269791,321.0324516727785
79,176.10796770081896,761.1962767707291,758.2679790656402,588.0572791751102,107.34360454850605,121.28254760786083,433.60493640824507,858.7739119607342,19.46235814134603,122.97246073931274
80,869.0801210881029,407.2771550600694,981.2933053203872,890.0879787150469,398.4275349302588,653.6406959490978,169.8274992316995,160.0639368857101,31.620194023828503,71.55500679118313
81,996.1618483384418,841.2105474755239,977.901236389114,723.3746559260535,315.98324254247353,760.9769826166236,39.495448134252655,265.904159426823,23.90817912327281,101.77733790777842
82,664.0121224967193,398.33141047504535,756.289069327171,940.091591339016,626.4892203180984,423.28036690484436,2.404781250561271,54.84056495895436,23.91112490498426,494.2337216595626
83,743.2729152356732,903.0596345643959,644.762511450684,239.70640103367367,63.630530302239265,534.1761456790354,290.4451175196376,374.8818043910619,24.079023305178747,26.93165182990286
84,123.31398443596072,698.0108560670204,616.6786083679032,489.13386716111,984.9198224471597,424.8561931913338,520.2678668556737,32.65706558330382,24.08069623851905,25.338330420292266
85,53.05463776589052,968.0340014638817,415.98572742736206,609.7005007709419,743.7582372282614,633.8468747949685,918.9260399592474,764.9375531688354,24.08088388964935,89.45526871149247
86,74.00338840617817,586.5052592672835,595.3452189705424,366.406740979667,483.35734700331744,936.0948569397187,45.77514516813294,275.32483357140006,332.55636248751154,15.166236793458182
87,237.9745696444083,778.1994643843188,47.54939608442288,995.0092585549178,839.0818426774466,164.35792429821208,500.9224186431735,990.6604008682141,352.9140293195139,839.4603741281813
88,828.1470954986232,541.9662734775859,950.4920870146693,368.4840748139745,242.15737320103324,824.5055792411554,7.4190997904598674,548.1594752466478,350.3971564346483,25.82380934882289
89,416.8366039130362,587.6604045859787,920.487064799361,915.4922347307254,514.5326872051803,723.3238231070724,44.72372508762157,7.498971814190295,152.41887058306696,135.76318590135958
90,390.721814343272,251.91638344615967,715.7615908263856,176.02602435750504,20.786515483671423,40.88766929364029,582.7351757840476,18.219988633454747,444.8305129492253,141.923438621118
91,350.9794835649307,733.7373826943895,974.287307356392,918.3845476119743,58.74591262407336,40.89089869771523,156.0139057968405,273.9248357623752,124.53868110968997,411.3919063206474
92,276.69762234038336,322.6270257933705,757.8662419292153,311.36094324850944,58.75086661028672,696.237856005816,819.7939036684656,33.36327545546381,148.5878950349413,25.416577436129813
93,111.68796426884077,564.2287495179712,674.532725680043,137.572511043342,631.2458985222797,8.820636355483416,44.716036594955376,3.1886094946215877,257.8618901976101,785.7560169804208
94,727.3092521558578,36.18370123345146,807.8170347875771,352.3265285240411,649.7993200140214,14.697952078820492,267.90121587569325,412.5868221495857,943.2482851059367,121.54215377989198
95,564.1049419598204,365.9757494404875,187.77032128879148,28.044935206808972,138.55470498246325,922.0074870257664,330.30219872586207,589.345831579132,28.218782957633582,946.4386900418774
96,17.851481905191545,653.3786187207979,85.35850039062126,815.5469318528121,612.5978984682317,278.95920451994317,89.99849077476858,520.0988800895545,28.22188741733267,865.5812103600703
97,902.1838035980956,644.658120502574,468.42318923475074,870.5555562080219,30.290417483843257,930.030896325926,24.961562100417076,166.27269840541865,288.67659726461915,619.732601944279
98,522.9314399462206,186.15482822849862,836.9533613892936,981.7571741773169,28.002769549226063,3.0017449767849342,743.5442487329832,978.812663275235,784.070921651009,90.37911717446663
99,999.9031993660558,653.3806271438775,166.26217702480602,11.234502268057245,504.4463789249349,92.56836842221432,427.44105750413854,303.9208679746469,39.50522331243494,175.66983261749132
100,333.14544162968144,444.6263850336698,231.84979494629462,299.3056635269959,411.4881132154933,906.5377564999638,30.23017893837246,405.9355747727637,917.7670600274038,779.8254217127949
101,766.9602079893646,762.7712353902397,54.44087536944433,26.4611461788366,942.4659512724849,537.7600036810991,596.4444446428258,206.62668168185255,30.139575944467033,74.87274283940096
102,651.1973335892772,403.70684325697556,50.025256794637144,820.5812089818775,33.42104445834855,797.1132033500688,887.3167233158844,205.91390789019874,660.2158666012845,56.918130093814405
103,142.61586795262787,189.78792049483562,691.6243742003068,724.5221156361647,608.8908503199298,541.0913437681425,695.6683564494712,426.927254263791,829.9772356150451,85.40248957380572
104,875.4362548036266,711.7363446118068,38.090368645197174,810.747603079811,11.34451185199017,723.3444589048527,925.5962895024579,638.8879397357798,686.1549663593305,431.46333609774433
105,307.9095459430649,113.39710830518564,629.1259232165006,45.30778797168699,754.65562089361,232.23256780877736,205.0563174978276,929.4593946492975,31.58835955962047,516.2942252524284
106,355.10709730622165,189.7852724723255,165.98164962947658,69.07955411968445,338.2914347417197,22.033842794267343,843.7326135393797,197.22259704931048,98.70108007740407,24.85767922504752
107,866.1980122688003,630.0079829826045,311.06961370862183,45.312485609874706,38.46169513082252,445.04994304162466,831.0510740038162,142.51044588077883,410.4916915004984,629.9164125701155
108,951.7714034527071,620.1412714465514,411.5916318249673,48.91461503673987,734.8208305696965,545.5748855219483,838.2872200179241,295.913239954999,3.853778106402366,29.55202686234752
109,407.9327864127267,841.9908963711143,117.59503752929288,57.175954089191464,171.51779358191393,29.114835590592563,907.0819906601707,23.668331195937895,860.0668810480488,667.270916302698
110,839.6200381989327,531.3522363813579,12.020452723669532,80.3429498132226,65.9929067009767,76.83392205938273,224.23182687561473,25.247604389548783,18.060844862311306,816.6665842853919
111,613.6367271920615,984.0578502529357,682.2342947190784,461.7235508892845,926.9722043999274,52.495476585770696,38.3866715470448,953.1010549131735,37.6346695920943,34.654560999543364
112,613.6381293146553,521.6306653019992,485.2434524276736,44.90287765757827,103.53839908713806,529.1333196849578,177.44895753502354,644.6676233348226,13.999011812381049,174.15419102500937
113,313.9938510307406,177.82669517120127,526.708551134113,281.73192620797914,879.7521228387179,36.56441651548465,398.7949171727862,156.31186787822915,687.677076644811,190.5147157130525
114,131.33920864398314,620.6172172994794,77.74317969493636,39.3348431427967,411.19055898548265,783.4239981164163,244.5444057491108,993.53025532511,166.63884842116153,70.58104475729095
115,376.30211994729257,110.40509339996363,61.24160535119289,783.5192238866329,44.89249013618347,332.903522222671,19.52879047739257,87.64472718622824,204.39179447339956,33.09129842801883
116,710.6976044539529,19.635529964224098,898.7052464685978,343.310144898713,8.618629248094058,163.85343808268516,65.83151095798527,358.9269576758478,948.5589237229464,22.57746271436315
117,898.2724051438901,975.7510368173544,205.71475648262142,109.4873638201492,980.2449934052536,619.4767819271909,880.9428460395826,45.58514223846222,35.23374470919249,37.019192354302966
118,947.0665816419598,403.3245271647118,950.5113856272283,146.26894270360987,692.8819121693903,802.9765966329312,997.4407619311174,45.58780850070099,203.2352930970193,212.7779725688644
119,511.19413552592795,959.2830563163416,139.8684834586554,505.49840761078514,382.937591706397,959.8445729999108,887.2247788739832,727.970685973994,35.57499994619773,918.8431008183053
120,296.7137252952582,17.85446441276926,460.3116491286914,953.4372237149778,0.808748897988707,14.133131547890613,567.3549968309558,373.4531068239053,35.579746314597486,655.4622638726241
121,509.59061704921913,126.4658519083402,830.2632235469345,937.6761394541163,923.8921564700659,969.3220381849702,1.330144572100835,90.51065956764495,7.00948873023793,499.5692258773342
122,745.3299505003549,915.2911711518668,678.4031924160641,415.5993461268657,871.3592984987347,606.9428653356673,55.88186359263066,845.6548491636169,703.1352868980207,86.5944161569449
123,796.9666835524813,799.5358836695829,102.17692085876979,15.099024519249589,986.475549691716,55.462501288087275,961.4765374809822,792.3689617209296,611.9528885166061,614.6036352655493
124,531.6299909412139,918.8818289462267,747.6550755685874,986.4819379547423,192.25856776524472,802.9618789688725,623.0126177128352,517.1218720137316,209.27285543726805,59.54844257764614
125,898.3600306564055,952.4048037187814,922.3025086611447,51.624502760515725,524.7712445354157,249.0642972809892,856.731443665411,530.166965908503,298.3632409779707,75.16802423374341
126,91.12233226189842,202.06906512341638,507.50097103663893,994.7745802336698,491.81557708436753,756.1646991389491,728.3217721010369,888.1106866767061,594.4145000841663,820.2843037418834
127,350.93066619841807,325.2821499832272,559.4640076918611,960.4471744418743,147.33426707601078,444.9620881570171,426.878602268019,6.949124437220291,241.9424768798879,38.41936635893328
128,615.1690050703692,708.6696579247796,79.40529809337418,999.0283036799473,448.15779728660004,254.61980062090447,152.49074350596163,813.6910602010436,633.3487026377818,38.42002108005882
129,736.0630117911147,211.13203605608683,993.3109493424827,813.6327262422489,201.5312222264687,130.34918678053373,105.2001106166572,6.879759935724245,897.6021682624848,971.4056725970675
130,55.766369123352334,31.290475662638936,9.573279829474899,36.81522583383759,510.45845228754854,783.4385557814561,807.7611723517718,36.51756805929102,105.29441622323357,170.0444237367625
131,104.72122124967393,871.7198559053899,491.81113338642535,154.00770034459094,99.50111121826569,713.5849762848648,101.94796293092651,116.18080052745925,931.157049335465,530.1227847637964
132,783.788427617994,548.081235923109,976.9846388389126,606.8133028600603,755.3983484309836,900.6864104573269,386.9230706353974,630.4607870322614,977.9706614349917,330.359668551734
133,468.6903077838779,892.1273605015143,5.737323692427552,36.38837768647562,428.30762615211626,326.8043152546636,241.28801454553286,174.69739463688586,904.2975944745426,479.8789447454361
134,733.5038901306355,145.27752841159287,699.4137035134554,884.8433507275948,283.4175874211091,665.711782132197,518.847147799485,274.36313460102696,915.190411086453,9.156530230536504
135,743.193084343642,423.5961205646381,205.44341819265622,111.96014026183731,9.126738920012883,509.7010441681044,950.6673022586097,156.5971664067319,44.880133745808735,926.9221595907342
136,506.4367678917638,962.7722532892818,678.3894068133935,500.2772258169961,77.26729718664828,113.03108939314086,50.32209238446917,545.1304081790187,79.75331500774809,412.8986240271798
137,892.2256828178341,718.3359210102382,85.52404839969509,990.53062572135,922.217623078777,192.5726568529472,803.909629513354,110.21248540850527,376.42515938004016,794.2440557308884
138,542.5017131358671,140.50899697903043,99.87268124723876,19.199438927391938,834.5211842058375,777.8485896033536,178.494814366088,41.01891520556287,915.445009421565,736.3724130528176
139,8.542004038672129,977.4311517534362,478.2802535283685,66.27268788680794,290.41542881273375,653.5024936133966,134.48887301985746,410.0827806596957,724.311509255704,122.07741827842435
140,936.4149403872464,148.67450957589,898.7044352770338,57.93612201095698,70.91775628531121,975.4615718430794,82.37428515184625,100.12944046253165,842.033192088175,226.97654405689138
141,65.00818802211766,669.6150936153662,590.159337155888,145.87345418347996,4.295101228413941,765.2818462650526,66.73133287102968,301.46525253520684,947.521197962352,885.1178167079777
142,28.345225900509476,942.1161134734341,164.09645067147224,193.8773094586004,835.5950053052244,6.6081837368162155,34.23045580248969,780.9797214750613,682.4483659171856,40.135523402969056
143,151.33373325215874,162.96199934756535,485.4090821846702,385.80433065606144,467.80474753634223,298.75959027252554,424.25591188314655,462.2664590606073,980.8754708500759,865.5805805958706
144,38.66545234488159,796.8070844221938,775.2850397144925,466.6680063834871,696.1833230227436,641.8574535542496,317.8233620972064,21.028496018157526,912.7959889648463,12.45052590844844
145,360.701379586946,24.671532563838717,608.6478741033446,494.52790619357023,39.705015945260925,204.44466950241878,530.287152358479,108.94486166793344,45.4663060998447,566.0863131926781
146,97.75348510516301,808.9385537723703,429.0263422457059,994.7903869243738,923.8968711432318,204.24007330728335,418.29132102106877,25.071269925998877,45.468968222034945,349.6414566120797
147,368.2071298573827,225.0992938806352,170.19076733185193,916.1758969887115,695.4778535692872,570.2751042389239,262.8895294936701,272.6248529291193,904.5356476674995,638.3965958603861
148,672.1148115054356,754.104789547226,686.7242097014437,243.78532104221793,959.9262299529654,941.673779021889,52.427865415134924,975.4202891688092,693.6067707720313,342.49289260190557
149,947.0548633553385,830.9564073463602,170.71666450612065,939.2633177424037,92.67889475789481,185.02779935414932,627.9509302670506,396.6781849320379,686.2949986261383,992.2949592692977
150,442.995696920733,770.1419928512781,170.7170018530282,271.8313097185581,92.918338697559,19.252896419871703,520.2753059929496,363.86948621850905,202.40066534319328,20.584977440459454
151,981.5959422963058,123.63992860383681,945.5892804590915,981.6919189195444,12.480457665401417,42.08329281378067,642.8177897016584,3.6667683912925355,263.40865565350873,426.5413348583629
152,253.53771709104777,250.21034651382033,48.523409680593026,70.11804614756693,691.1331059584745,16.022265055888397,326.14417644248556,768.3196856455263,265.76216972500686,178.86011452617151
153,288.79955370194494,416.1298536061438,80.9458340384442,426.60134233726126,142.97698992367123,901.037532671233,269.31183751929797,927.9648885936729,92.2121762246727,983.0894840367051
154,999.925174827534,73.52937614449733,175.0351148943671,176.17651340541158,14.524704117558983,230.61749401295944,188.4984046637064,857.0611659422668,561.274152445662,437.9124442164918
155,121.7097636876242,925.1080782269966,235.55234370636427,701.2783576643042,399.73966835981395,268.0212352568841,66.50426645598583,914.0852553608825,14.497837191861144,971.765076691299
156,73.79823440579734,166.8707061122345,151.39564857677541,169.47170024401146,9.17806063921546,522.9372148265494,279.0844389195314,532.4959908518267,580.6349204927867,681.5686208689407
157,456.1664780562556,141.25828415222608,670.8994060272275,128.96439631683785,585.8545655014734,70.64510860007067,177.85535405644393,65.54316683825589,31.09691645671197,705.3734693378079
158,757.7936100450498,761.2719830649074,392.75397595579443,939.2748991264485,36.52177562719851,117.64477050752276,74.03288811329578,123.88591721467805,813.3957185971905,23.377842939991666
159,238.03597417661737,694.038971834683,758.0510381174677,205.7029225708863,11.810701607756066,16.53543983794188,368.25882309086194,0.48944330857903395,590.0777080363896,956.2155656603136
160,663.9929165590429,526.6237320021128,663.1876218191326,84.8536828992093,56.91332391733428,165.8087898602601,22.88320807164031,301.5643389416083,2.226024713772123,877.1642473799847
161,858.4054034479915,151.8603604297314,945.517368771485,813.6795500075683,16.364385034130432,266.17032109046124,45.368701519981485,366.2678492157515,7.780612955942729,307.61766867658406
162,180.47885956950165,548.145067350716,954.554188954202,505.8513434495947,392.3213927025947,646.7353991929959,733.0016470901461,237.1436340893456,113.46396742856905,242.56926942929482
163,764.7360903276522,333.3423841171465,976.9857121640557,724.5978058123949,669.7016869221943,51.65926443699274,347.6676827820332,644.525210657189,50.077967922194546,2.2025616280198825
164,431.48966664205545,120.45583681851573,999.3908449174692,802.9319863385663,575.2670192261863,75.22675795710477,60.886915104161176,998.2671753606265,732.5816857682206,95.59157760356766
165,795.9322879217673,141.15492161651338,487.11596659424,618.1441925236921,562.72189765207,8.379952274557377,411.46229499483553,358.96173185709904,281.13364038295504,928.9076535803848
166,588.5785972517596,26.965778400542632,144.6715733060605,960.4398970810572,343.6330718735098,593.9088309308348,150.17333485529295,416.4704706496822,619.7844802882458,103.32539399127907
167,547.9488252131953,551.7359965954075,175.07217936336792,712.9149345323889,440.73865070961654,166.06217147319526,77.7229970407106,85.54761641165294,489.14556976797627,405.12832171693873
168,251.9715903971214,132.19538970455275,35.75358785356994,137.95906633409817,898.0885870761197,14.979033282983053,47.47961368427809,765.5620045311963,830.6759902984405,906.3749976758471
169,811.7757202928483,125.14036160838498,198.38708914115256,138.17161279534517,1.0193672433380527,295.17705916955094,107.54620939787958,656.012054088918,186.80671971155854,516.4427213180612
170,811.7503164142644,951.1134529585712,841.083828258625,428.02519837355385,921.6002415158039,91.80612498287874,883.52263061612,979.4672126790934,760.0516856972704,49.687262400515465
